Author,Period,Work,Tokenized Text,Text,Lemmatized Text
Tertullian,Patristic,Apologet,"['adfirmavit', 'haec', 'vobis', 'etiam', 'aristaeus', '.']",adfirmavit haec vobis etiam aristaeus .,"['adfirmo', 'hic', 'vobis', 'etiam', 'aristaeus', '.']"
Tertullian,Patristic,Apologet,"['ita', 'in', 'graecum', 'stilum', 'exaperta', 'monumenta', 'reliquit', '.']",ita in graecum stilum exaperta monumenta reliquit .,"['ita', 'in', 'graecus', 'stilus', 'exaperta', 'monumentum', 'relinquo', '.']"
Tertullian,Patristic,Apologet,"['hodie', 'apud', 'serapeum', 'ptolemaei', 'bibliothecae', 'cum', 'ipsis', 'hebraicis', 'litteris', 'exhibentur', '.']",hodie apud serapeum ptolemaei bibliothecae cum ipsis hebraicis litteris exhibentur .,"['hodie', 'apud', 'serapeum', 'ptolemaeus', 'bibliothecus', 'cum', 'ipse', 'hebraicus', 'littera', 'exhibeo', '.']"
Tertullian,Patristic,Apologet,"['sed', 'et', 'iudaei', 'palam', 'lectitant', '.']",sed et iudaei palam lectitant .,"['sed', 'et', 'iudaeus', 'palam', 'lectito', '.']"
Tertullian,Patristic,Apologet,"['vectigalis', 'libertas', 'vulgo', 'aditur', 'sabbatis', 'omnibus', '.']",vectigalis libertas vulgo aditur sabbatis omnibus .,"['vectigalis', 'libertas', 'vulgo', 'ado', 'sabbatum', 'omnis', '.']"
Tertullian,Patristic,Apologet,"['qui', 'audierit', 'inveniet', 'deum', 'qui', 'etiam', 'studuerit', 'intellegere', 'cogetur', 'et', 'credere', '.']",qui audierit inveniet deum qui etiam studuerit intellegere cogetur et credere .,"['qui', 'audio', 'inveniet', 'deus', 'qui', 'etiam', 'studuo', 'intellego', 'cogo', 'et', 'credo', '.']"
Tertullian,Patristic,Apologet,"['primam', 'instrumentis', 'istis', 'auctoritatem', 'summa', 'antiquitas', 'vindicat', '.']",primam instrumentis istis auctoritatem summa antiquitas vindicat .,"['primus', 'instrumentum', 'iste', 'auctoritas', 'summus', 'antiquitas', 'vindicat', '.']"
Tertullian,Patristic,Apologet,"['apud', 'vos', 'quoque', 'religionis', 'est', 'instar', 'fidem', 'de', 'temporibus', 'adserere', '.']",apud vos quoque religionis est instar fidem de temporibus adserere .,"['apud', 'vos', 'quoque', 'religio', 'sum', 'instar', 'fides', 'de', 'tempus', 'adsero', '.']"
Tertullian,Patristic,Apologet,"['auctoritatem', 'litteris', 'praestat', 'antiquitas', 'summa', '.']",auctoritatem litteris praestat antiquitas summa .,"['auctoritas', 'littera', 'praesto', 'antiquitas', 'summus', '.']"
Tertullian,Patristic,Apologet,"['primus', 'enim', 'prophetes', 'moyses', 'qui', 'mundi', 'conditionem', 'et', 'generis', 'humani', 'pullulationem', 'et', 'mox', 'ultricem', 'iniquitatis', 'illius', 'aevi', 'vim', 'cataclysmi', 'de', 'praeterito', 'exorsus', 'est', 'per', 'vaticinationem', 'usque', 'ad', 'suam', 'aetatem', 'et', 'deinceps', 'per', 'res', 'suas', 'futurorum', 'imagines', 'edidit', 'penes', 'quem', 'et', 'temporum', 'ordo', 'digestus', 'ab', 'initio', 'supputationem', 'saeculi', 'praestitit', '.']",primus enim prophetes moyses qui mundi conditionem et generis humani pullulationem et mox ultricem iniquitatis illius aevi vim cataclysmi de praeterito exorsus est per vaticinationem usque ad suam aetatem et deinceps per res suas futurorum imagines edidit penes quem et temporum ordo digestus ab initio supputationem saeculi praestitit .,"['primus', 'enim', 'prophet', 'moyses', 'qui', 'mundus', 'conditio', 'et', 'genus', 'humanus', 'pullulatio', 'et', 'mox', 'ultrixus', 'iniquitas', 'ille', 'aevi', 'vim', 'cataclysmus', 'de', 'praetereo', 'exorior', 'sum', 'per', 'vaticinationem', 'usque', 'ad', 'suus', 'aetas', 'et', 'deinceps', 'per', 'res', 'suus', 'futurus', 'imago', 'edo', 'penes', 'qui', 'et', 'tempus', 'ordo', 'digo', 'ab', 'initium', 'supputatio', 'saeculum', 'praesto', '.']"
Tertullian,Patristic,Apologet,"['superior', 'invenitur', 'annis', 'circiter', 'trecentis', 'quam', 'ille', 'antiquissimus', 'penes', 'vos', 'danaus', 'in', 'argos', 'transvenisset', 'troiano', 'denique', 'proelio', 'ad', 'mille', 'annos', 'ante', 'est', 'unde', 'et', 'ipso', 'saturno', '.']",superior invenitur annis circiter trecentis quam ille antiquissimus penes vos danaus in argos transvenisset troiano denique proelio ad mille annos ante est unde et ipso saturno .,"['superior', 'invenitur', 'annus', 'circiter', 'treceo', 'quam', 'ille', 'antiquus', 'penes', 'vos', 'dano', 'in', 'argos', 'transvenisset', 'troianus', 'denique', 'proelium', 'ad', 'mille', 'annus', 'ante', 'sum', 'unde', 'et', 'ipse', 'saturnus', '.']"
Tertullian,Patristic,Apologet,"['secundum', 'enim', 'historiam', 'thalli', 'qua', 'relatum', 'est', 'belum1', 'assyriorum', 'et', 'saturnum', 'titanorum', 'regem', 'cum', 'iove', 'dimicasse', 'ostenditur', 'bellum', 'cccxx', 'et', 'duobus', 'annis', 'iliacum', 'exitum', 'antecessisse', '.']",secundum enim historiam thalli qua relatum est belum1 assyriorum et saturnum titanorum regem cum iove dimicasse ostenditur bellum cccxx et duobus annis iliacum exitum antecessisse .,"['secundum', 'enim', 'historia', 'thallus', 'qui', 'refero', 'sum', 'belum1', 'assyrius', 'et', 'saturnus', 'titanus', 'rex', 'cum', 'iove', 'dimico', 'ostendo', 'bellum', 'cccxx', 'et', 'duo', 'annus', 'iliax', 'exitus', 'anticedo', '.']"
Tertullian,Patristic,Apologet,"['per', 'hunc', 'moysen', 'etiam', 'illa', 'lex', 'propria', 'iudaeis', 'a', 'deo', 'missa', 'est', '.']",per hunc moysen etiam illa lex propria iudaeis a deo missa est .,"['per', 'hic', 'moyses', 'etiam', 'ille', 'lex', 'proprius', 'iudaeus', 'ab', 'deus', 'mitto', 'sum', '.']"
Tertullian,Patristic,Apologet,"['deinceps', 'multa', 'et', 'alii', 'prophetae', 'vetustiores', 'litteris', 'vestris', '.']",deinceps multa et alii prophetae vetustiores litteris vestris .,"['deinceps', 'multus', 'et', 'alius', 'propheta', 'vetustiores', 'littera', 'vestris', '.']"
Tertullian,Patristic,Apologet,"['nam', 'et', 'qui', 'ultimo', 'cecinit', 'aut', 'aliquantulo', 'praecucurrit', 'aut', 'certe', 'concurrit', 'aetate', 'sapientiae', 'auctoribus', 'etiam', 'latoribus', 'legis', '.']",nam et qui ultimo cecinit aut aliquantulo praecucurrit aut certe concurrit aetate sapientiae auctoribus etiam latoribus legis .,"['nam', 'et', 'qui', 'ultimus', 'cadino', 'aut', 'aliquantulus', 'praecuco', 'aut', 'certe', 'concurro', 'aetas', 'sapientia', 'auctor', 'etiam', 'lator', 'lex', '.']"
Tertullian,Patristic,Apologet,"['cyri', 'enim', 'et', 'darii', 'regno', 'fuit', 'zacharias', 'quo', 'in', 'tempore', 'thales', 'physicorum', 'princeps', 'sciscitanti', 'croeso', 'nihil', 'certum', 'de', 'divinitate', 'respondit', 'turbatus', 'scilicet', 'vocibus', 'prophetarum', '.']",cyri enim et darii regno fuit zacharias quo in tempore thales physicorum princeps sciscitanti croeso nihil certum de divinitate respondit turbatus scilicet vocibus prophetarum .,"['cyrus', 'enim', 'et', 'darius', 'regnum', 'sum', 'zacharia', 'qui', 'in', 'tempus', 'thalis', 'physicus', 'princeps', 'sciscito', 'croesus', 'nihil', 'certus', 'de', 'divinitate', 'respondeo', 'turbo', 'scilicet', 'vocibus', 'propheta', '.']"
Tertullian,Patristic,Apologet,"['solon', 'eidem', 'regi', 'finem', 'longae', 'vitae', 'intuendum', 'praedicavit', 'non', 'aliter', 'quam', 'prophetae', '.']",solon eidem regi finem longae vitae intuendum praedicavit non aliter quam prophetae .,"['solon', 'idem', 'rex', 'finis', 'longus', 'vitae', 'intueor', 'praedico', 'non', 'aliter', 'quam', 'propheta', '.']"
Tertullian,Patristic,Apologet,"['adeo', 'respici', 'potest', 'tam', 'iura', 'vestra', 'quam', 'studia', 'de', 'lege', 'deque', 'divina', 'doctrina', 'concepisse', '.']",adeo respici potest tam iura vestra quam studia de lege deque divina doctrina concepisse .,"['adeo', 'respicio', 'possum', 'tam', 'iura', 'vestra', 'quam', 'studium', 'de', 'lex', 'deque', 'divina', 'doctrina', 'concipio', '.']"
Tertullian,Patristic,Apologet,"['quod', 'prius', 'est', 'hoc', 'sit', 'semen', 'necesse', 'est', '.']",quod prius est hoc sit semen necesse est .,"['qui', 'prior', 'sum', 'hic', 'sum', 'semen', 'necesse', 'sum', '.']"
Tertullian,Patristic,Apologet,"['inde', 'quaedam', 'nobiscum', 'vel', 'prope', 'nos', 'habetis', '.']",inde quaedam nobiscum vel prope nos habetis .,"['inde', 'quidam', 'ego', 'vel', 'prope', 'nos', 'habeo', '.']"
Tertullian,Patristic,Apologet,"['de', 'sophia', 'amor', 'eius', 'philosophia', 'vocitatus', 'est', 'de', 'prophetia', 'affectatio', 'eius', 'poeticam', 'vaticinationem', 'deputavit', '.']",de sophia amor eius philosophia vocitatus est de prophetia affectatio eius poeticam vaticinationem deputavit .,"['de', 'sophium', 'amor', 'is', 'philosophia', 'vocitatus', 'sum', 'de', 'prophetia', 'affectatio', 'is', 'poeticus', 'vaticinationem', 'deputo', '.']"
Tertullian,Patristic,Apologet,"['gloriae', 'homines', 'si', 'quid', 'invenerant', 'ut', 'proprium', 'facerent', 'adulteraverunt', '.']",gloriae homines si quid invenerant ut proprium facerent adulteraverunt .,"['gloria', 'homo', 'si', 'quis', 'invenerant', 'ut', 'proprius', 'facio', 'adultero', '.']"
Tertullian,Patristic,Apologet,"['etiam', 'fructibus', 'a', 'semine', 'degenerare', 'contigit', '.']",etiam fructibus a semine degenerare contigit .,"['etiam', 'fructus', 'ab', 'semen', 'degenero', 'contingo', '.']"
Tertullian,Patristic,Apologet,"['multis', 'adhuc', 'de', 'vetustate', 'modis', 'consisterem', 'divinarum', 'litterarum', 'si', 'non', 'maior', 'auctoritas', 'illis', 'ad', 'fidem', 'de', 'veritatis', 'suae', 'viribus', 'quam', 'de', 'aetatis', 'annalibus', 'suppetisset', '.']",multis adhuc de vetustate modis consisterem divinarum litterarum si non maior auctoritas illis ad fidem de veritatis suae viribus quam de aetatis annalibus suppetisset .,"['multus', 'adhuc', 'de', 'vetustate', 'modus', 'consisto', 'divinarum', 'littera', 'si', 'non', 'magnus', 'auctoritas', 'ille', 'ad', 'fides', 'de', 'veritatis', 'suus', 'viribus', 'qui', 'de', 'aetas', 'annalis', 'suppeto', '.']"
Tertullian,Patristic,Apologet,"['quid', 'enim', 'potentius', 'patrocinabitur', 'testimonio', 'earum', 'nisi', 'dispunctio', 'cotidiana', 'saeculi', 'totius', 'cum', 'dispositiones', 'regnorum', 'cum', 'casus', 'urbium', 'cum', 'exitus', 'gentium', 'cum', 'status', 'temporum', 'ita', 'omnibus', 'respondent', 'quemadmodum', 'ante', 'milia', 'annorum', 'praenuntiabantur', '?']",quid enim potentius patrocinabitur testimonio earum nisi dispunctio cotidiana saeculi totius cum dispositiones regnorum cum casus urbium cum exitus gentium cum status temporum ita omnibus respondent quemadmodum ante milia annorum praenuntiabantur ?,"['quis', 'enim', 'possum', 'patrocinor', 'testimonium', 'is', 'nisi', 'dispunctio', 'cotidianus', 'saeculum', 'totus', 'cum', 'dispositio', 'regnum', 'cum', 'casus', 'urbs', 'cum', 'exitus', 'gens', 'cum', 'status', 'tempus', 'ita', 'omnis', 'respondeo', 'quemadmodum', 'ante', 'mile', 'annus', 'praenuncio', '?']"
Tertullian,Patristic,Apologet,"['unde', 'et', 'spes', 'nostra', 'quam', 'ridetis', 'animatur', 'et', 'fiducia', 'quam', 'praesumptionem', 'vocatis', 'corroboratur', '.']",unde et spes nostra quam ridetis animatur et fiducia quam praesumptionem vocatis corroboratur .,"['unde', 'et', 'spes', 'noster', 'qui', 'rideo', 'animo', 'et', 'fiducia', 'qui', 'praesumptio', 'vocatis', 'corroboror', '.']"
Tertullian,Patristic,Apologet,"['idonea', 'est', 'enim', 'recognitio', 'praeteritorum', 'ad', 'disponendam', 'fiduciam', 'futurorum', '.']",idonea est enim recognitio praeteritorum ad disponendam fiduciam futurorum .,"['idoneus', 'sum', 'enim', 'recognitio', 'praetereo', 'ad', 'dispono', 'fiducia', 'futurus', '.']"
Tertullian,Patristic,Apologet,"['eaedem', 'voces', 'praedicaverunt', 'utramque', 'partem', 'eaedem', '1', 'litterae', 'notaverunt', '.']",eaedem voces praedicaverunt utramque partem eaedem 1 litterae notaverunt .,"['idem', 'voces', 'praedico', 'uterque', 'pars', 'idem', '1', 'littera', 'noto', '.']"
Tertullian,Patristic,Apologet,"['unum', 'est', 'tempus', 'apud', 'illas', 'quod', 'apud', 'nos', 'separari', 'videtur', '.']",unum est tempus apud illas quod apud nos separari videtur .,"['unus', 'sum', 'tempus', 'apud', 'ille', 'qui', 'apud', 'nos', 'separo', 'videtur', '.']"
Tertullian,Patristic,Apologet,"['ita', 'omnia', 'quae', 'supersunt', 'improbata', 'probata', 'sunt', 'nobis', 'quia', 'cum', 'illis', 'quae', 'probata', 'sunt', 'tunc', 'futuris', 'praedicabantur', '.']",ita omnia quae supersunt improbata probata sunt nobis quia cum illis quae probata sunt tunc futuris praedicabantur .,"['ita', 'omnis', 'qui', 'supersum', 'improbo', 'probo', 'sum', 'nos', 'quia', 'cum', 'ille', 'qui', 'probo', 'sum', 'tunc', 'sum', 'praedico', '.']"
Tertullian,Patristic,Apologet,"['habetis', 'quod', 'sciam', 'et', 'vos', 'sibyllam', 'quatinus', 'appellatio', 'ista', 'verae', 'vatis', 'dei', 'veri', 'passim', 'super', 'ceteros', 'qui', 'vaticinari', 'videbantur', 'usurpata', 'est', '.']",habetis quod sciam et vos sibyllam quatinus appellatio ista verae vatis dei veri passim super ceteros qui vaticinari videbantur usurpata est .,"['habeo', 'quod', 'scio', 'et', 'vos', 'sibylla', 'quatinus', 'appellatio', 'iste', 'verae', 'vatis', 'deus', 'veri', 'patior', 'super', 'ceterus', 'qui', 'vaticinari', 'videbantur', 'usurpo', 'sum', '.']"
Tertullian,Patristic,Apologet,"['sunt', 'vestrae', 'sibyllae', 'nomen', 'de', 'veritate', 'mentitae', 'quemadmodum', 'et', 'dei', 'vestri', '.']",sunt vestrae sibyllae nomen de veritate mentitae quemadmodum et dei vestri .,"['sum', 'vestrae', 'sibylla', 'nomen', 'de', 'veritate', 'mentior', 'quemadmodum', 'et', 'deus', 'vestri', '.']"
Tertullian,Patristic,Apologet,"['omnes', 'itaque', 'substantias', 'omnesque', 'materias', 'origines', 'ordines', 'venas', 'veterani', 'cuiusque', 'stili', 'vestri', 'gentes', 'etiam', 'plerasque', 'et', 'urbes', 'insignes', 'historiarum', 'et', 'canas', 'memoriarum', 'ipsas', 'denique', 'effigies', 'litterarum', 'indices', 'custodesque', 'rerum', 'et', 'puto', 'adhuc', 'minus', 'dicimus', 'ipsos', 'inquam', 'deos', 'vestros', 'ipsa', 'templa', 'et', 'oracula', 'et', 'sacra', 'unius', 'interim', 'prophetae', 'scrinium', 'saeculis', 'vincit', 'in', 'quo', 'videtur', 'thesaurus', 'collocatus', 'totius', 'iudaici', 'sacramenti', 'et', 'inde', 'iam', 'nostri', '.']",omnes itaque substantias omnesque materias origines ordines venas veterani cuiusque stili vestri gentes etiam plerasque et urbes insignes historiarum et canas memoriarum ipsas denique effigies litterarum indices custodesque rerum et puto adhuc minus dicimus ipsos inquam deos vestros ipsa templa et oracula et sacra unius interim prophetae scrinium saeculis vincit in quo videtur thesaurus collocatus totius iudaici sacramenti et inde iam nostri .,"['omnis', 'itaque', 'substantia', 'omnisque', 'materia', 'origo', 'ordo', 'venas', 'veterani', 'quicue', 'stilus', 'vestri', 'gens', 'etiam', 'plerusque', 'et', 'urbes', 'insign', 'historia', 'et', 'canas', 'memoria', 'ipse', 'denique', 'effigies', 'littera', 'index', 'custodesque', 'res', 'et', 'puto', 'adhuc', 'minus', 'dico', 'ipse', 'inquam', 'deus', 'vestros', 'ipse', 'templum', 'et', 'oracula', 'et', 'sacer', 'unus', 'interim', 'propheta', 'scrinium', 'saeculum', 'vincit', 'in', 'qui', 'videtur', 'thesaurus', 'colloco', 'totus', 'iudaicus', 'sacramentum', 'et', 'inde', 'iam', 'noster', '.']"
Tertullian,Patristic,Apologet,"['si', 'quem', 'audistis', 'interim', 'moysen', 'argivo', 'inacho', 'pariter', 'aetate', 'est', '.']",si quem audistis interim moysen argivo inacho pariter aetate est .,"['si', 'qui', 'audio', 'interim', 'moyses', 'argivo', 'inachus', 'pariter', 'aetas', 'sum', '.']"
Tertullian,Patristic,Apologet,"['quadringentis', 'paene', 'annis', 'nam', 'et', 'septem', 'minus', 'danaum', 'et', 'ipsum', 'apud', 'vos', 'vetustissimum', 'praevenit', 'mille', 'circiter', 'cladem', 'priami', 'antecedit', 'possem', 'etiam', 'dicere', 'quingentis', 'amplius', 'et', 'homerum', 'habens', 'quos', 'sequar', '.']",quadringentis paene annis nam et septem minus danaum et ipsum apud vos vetustissimum praevenit mille circiter cladem priami antecedit possem etiam dicere quingentis amplius et homerum habens quos sequar .,"['quadringo', 'paene', 'annus', 'nam', 'et', 'septem', 'minus', 'dano', 'et', 'ipse', 'apud', 'vos', 'vetustissimum', 'praevenit', 'mille', 'circiter', 'cladus', 'priamus', 'antecedo', 'possum', 'etiam', 'dico', 'quingo', 'ample', 'et', 'homo', 'habeo', 'qui', 'sequor', '.']"
Tertullian,Patristic,Apologet,"['ceteri', 'quoque', 'prophetae', 'etsi', 'moysi', 'postumant', 'extremissimi', 'tamen', 'eorum', 'non', 'retrosiores', 'reprehenduntur', 'primoribus', 'vestris', 'sapientibus', 'et', 'legiferis', 'et', 'historicis', '.']",ceteri quoque prophetae etsi moysi postumant extremissimi tamen eorum non retrosiores reprehenduntur primoribus vestris sapientibus et legiferis et historicis .,"['ceterus', 'quoque', 'propheta', 'etsi', 'moyses', 'postummo', 'exterior', 'tamen', 'is', 'non', 'retrosius', 'reprehendo', 'primus', 'vestris', 'sapiens', 'et', 'legifer', 'et', 'historicus', '.']"
Tertullian,Patristic,Apologet,"['haec', 'quibus', 'ordinibus', 'probari', 'possint', 'non', 'tam', 'difficile', 'est', 'nobis', 'exponere', 'quam', 'enorme', 'nec', 'arduum', 'sed', 'interim', 'longum', '.']",haec quibus ordinibus probari possint non tam difficile est nobis exponere quam enorme nec arduum sed interim longum .,"['hic', 'qui', 'ordo', 'probo', 'possum', 'non', 'tam', 'difficilis', 'sum', 'nos', 'expono', 'quam', 'enorm', 'nec', 'arduus', 'sed', 'interim', 'longus', '.']"
Tertullian,Patristic,Apologet,"['multis', 'instrumentis', 'cum', 'digitorum', 'supputariis', 'gesticulis', 'adsidendum', 'est', '.']",multis instrumentis cum digitorum supputariis gesticulis adsidendum est .,"['multus', 'instrumentum', 'cum', 'digitum', 'supputarius', 'gesticulus', 'adsideo', 'sum', '.']"
Tertullian,Patristic,Apologet,"['reseranda', 'antiquissimarum', 'etiam', 'gentium', 'archiva', 'aegyptiorum', 'chaldaeorum', 'phoenicum', '.']",reseranda antiquissimarum etiam gentium archiva aegyptiorum chaldaeorum phoenicum .,"['resero', 'antiquus', 'etiam', 'gens', 'archiva', 'aegyptius', 'chaldaeus', 'phoenicus', '.']"
Tertullian,Patristic,Apologet,"['advocandi', 'municipes', 'eorum', 'per', 'quos', 'notitia', 'subministrata', 'est', 'aliqui', 'manethon', 'aegyptius', 'et', 'berosus', 'chaldaeus', 'sed', 'et', 'hieromus', 'phoenix', 'tyri', 'rex', 'sectatores', 'quoque', 'ipsorum', 'mendesius', 'ptolemaeus', 'et', 'menander', 'ephesius', 'et', 'demetrius', 'phalereus', 'et', 'rex', 'iuba', 'et', 'apion', 'et', 'thallus', 'et', 'si', 'quis', 'istos', 'aut', 'probat', 'aut', 'revincit', 'iudaeus', 'iosephus', 'antiquitatum', 'iudaicarum', 'vernaculus', 'vindex', 'graecorum', 'etiam', 'censuales', 'conferendi', 'ut', 'quae', 'quando', 'sint', 'gesta', 'aut', 'concatenationes', 'temporum', 'aperiantur', 'per', 'quae', 'luceant', 'annalium', 'numeri', 'peregrinandum', 'est', 'in', 'historias', 'et', 'litteras', 'orbis', '.']",advocandi municipes eorum per quos notitia subministrata est aliqui manethon aegyptius et berosus chaldaeus sed et hieromus phoenix tyri rex sectatores quoque ipsorum mendesius ptolemaeus et menander ephesius et demetrius phalereus et rex iuba et apion et thallus et si quis istos aut probat aut revincit iudaeus iosephus antiquitatum iudaicarum vernaculus vindex graecorum etiam censuales conferendi ut quae quando sint gesta aut concatenationes temporum aperiantur per quae luceant annalium numeri peregrinandum est in historias et litteras orbis .,"['advocandi', 'municeps', 'is', 'per', 'qui', 'notitia', 'subministro', 'sum', 'aliquis', 'manetho', 'aegyptius', 'et', 'berosus', 'chaldaeus', 'sed', 'et', 'hiero', 'phoenix', 'tyrum', 'rex', 'sectator', 'quoque', 'ipse', 'mendesios', 'ptolemaeus', 'et', 'menander', 'ephesius', 'et', 'demetrius', 'phalereus', 'et', 'rex', 'iuba', 'et', 'apion', 'et', 'thallus', 'et', 'si', 'quis', 'iste', 'aut', 'probo', 'aut', 'revincit', 'iudaeus', 'iosephus', 'antiquitas', 'iudaicus', 'vernaculus', 'v', 'index', 'graecus', 'etiam', 'censualis', 'confero', 'ut', 'qui', 'quando', 'sum', 'gero', 'aut', 'concatenatio', 'tempus', 'aperio', 'per', 'qui', 'luceo', 'annalis', 'numerus', 'peregrinor', 'sum', 'in', 'historia', 'et', 'littera', 'orbis', '.']"
Tertullian,Patristic,Apologet,"['et', 'tamen', 'quasi', 'partem', 'iam', 'probationis', 'intulimus', 'cum', 'per', 'quae', 'probari', 'possint', 'aspersimus', '.']",et tamen quasi partem iam probationis intulimus cum per quae probari possint aspersimus .,"['et', 'tamen', 'quasi', 'pars', 'iam', 'probatio', 'intulo', 'cum', 'per', 'qui', 'probo', 'possum', 'aspersimus', '.']"
Tertullian,Patristic,Apologet,"['verum', 'differre', 'praestat', 'vel', 'ne', 'minus', 'persequamur', 'festinando', 'vel', 'diutius', 'evagemur', 'persequendo', '.']",verum differre praestat vel ne minus persequamur festinando vel diutius evagemur persequendo .,"['ego', 'differo', 'praesto', 'vel', 'ne', 'minus', 'persequor', 'festino', 'vel', 'diutius', 'evagemur', 'persequor', '.']"
Tertullian,Patristic,Apologet,"['plus', 'iam', 'offerimus', 'pro', 'ista', 'dilatione', 'maiestatem', 'scripturarum', 'si', 'non', 'vetustate1', 'divinas', 'probamus', 'si', 'dubitatur', 'antiquitas', '.']",plus iam offerimus pro ista dilatione maiestatem scripturarum si non vetustate1 divinas probamus si dubitatur antiquitas .,"['plus', 'iam', 'offero', 'pro', 'iste', 'dilatio', 'maiestas', 'scriptura', 'si', 'non', 'vetustate1', 'divinas', 'probo', 'si', 'dubito', 'antiquitas', '.']"
Tertullian,Patristic,Apologet,"['nec', 'hoc', 'tardius', 'aut', 'aliunde', 'discendum', '.']",nec hoc tardius aut aliunde discendum .,"['nec', 'hic', 'tardus', 'aut', 'aliunde', 'disco', '.']"
Tertullian,Patristic,Apologet,"['coram', 'sunt', 'quae', 'docebunt', 'mundus', 'et', 'saeculum', 'et', 'exitus', '.']",coram sunt quae docebunt mundus et saeculum et exitus .,"['coram', 'sum', 'qui', 'doceo', 'mundus', 'et', 'saeculum', 'et', 'exitus', '.']"
Tertullian,Patristic,Apologet,"['quicquid', 'agitur', 'praenuntiabatur', 'quicquid', 'videtur', 'audiebatur', '.']",quicquid agitur praenuntiabatur quicquid videtur audiebatur .,"['quisquis', 'ago', 'praenuncio', 'quisquis', 'videtur', 'audio', '.']"
Tertullian,Patristic,Apologet,"['quod', 'terrae', 'vorant', 'urbes', 'quod', 'insulas', 'maria', 'fraudant', 'quod', 'externa', 'atque', 'interna', 'bella', 'dilaniant', 'quod', 'regnis', 'regna', 'conpulsant', 'quod', 'fames', 'et', 'lues', 'et', 'locales', 'quaeque', 'clades', 'et', 'frequentiae', 'plerumque', 'mortium', 'vastant', 'quod', 'humiles', 'sublimitate', 'sublimes', 'humilitate', 'mutantur', 'quod', 'iustitia', 'rarescit', 'iniquitas', 'increbrescit', 'bonarum', 'omnium', 'disciplinarum', 'cura', 'torpescit', 'quod', 'etiam', 'officia', 'temporum', 'et', 'elementorum', 'munia', 'exorbitant', 'quod', 'et', 'monstris', 'et', 'portentis', 'naturalium', 'forma', 'turbatur', 'providenter', 'scripta', 'sunt', '.']",quod terrae vorant urbes quod insulas maria fraudant quod externa atque interna bella dilaniant quod regnis regna conpulsant quod fames et lues et locales quaeque clades et frequentiae plerumque mortium vastant quod humiles sublimitate sublimes humilitate mutantur quod iustitia rarescit iniquitas increbrescit bonarum omnium disciplinarum cura torpescit quod etiam officia temporum et elementorum munia exorbitant quod et monstris et portentis naturalium forma turbatur providenter scripta sunt .,"['quod', 'terra', 'vorant', 'urbes', 'quod', 'insula', 'maria', 'fraudo', 'quod', 'externus', 'atque', 'internus', 'bellum', 'dilanio', 'quod', 'regna', 'regna', 'conpulso', 'quod', 'fames', 'et', 'lues', 'et', 'localis', 'quisque', 'cladus', 'et', 'frequentia', 'plerusque', 'mors', 'vastant', 'quod', 'humilis', 'sublimitas', 'sublimis', 'humilitas', 'muto', 'quod', 'iustitia', 'raresco', 'iniquitas', 'increbresco', 'bonus', 'omnis', 'disciplina', 'cura', 'torpesco', 'quod', 'etiam', 'officium', 'tempus', 'et', 'elementum', 'munia', 'exorbito', 'quod', 'et', 'monster', 'et', 'porto', 'naturalis', 'forma', 'turbo', 'providenter', 'scribo', 'sum', '.']"
Tertullian,Patristic,Apologet,"['dum', 'patimur', 'leguntur', 'dum', 'recognoscimus', 'probantur', '.']",dum patimur leguntur dum recognoscimus probantur .,"['dum', 'patior', 'lego', 'dum', 'recognosco', 'probo', '.']"
Tertullian,Patristic,Apologet,"['idoneum', 'opinor', 'testimonium', 'divinitatis', 'veritas', 'divinationis', '.']",idoneum opinor testimonium divinitatis veritas divinationis .,"['idoneus', 'opinor', 'testimonium', 'divinitatis', 'veritas', 'divinationis', '.']"
Tertullian,Patristic,Apologet,"['hinc', 'igitur', 'apud', 'nos', 'futurorum', 'quoque', 'fides', 'tuta', 'est', 'iam', 'scilicet', 'probatorum', 'quia', 'cum', 'illis', 'quae', 'cotidie', 'probantur', 'praedicebantur', '.']",hinc igitur apud nos futurorum quoque fides tuta est iam scilicet probatorum quia cum illis quae cotidie probantur praedicebantur .,"['hinc', 'igitur', 'apud', 'nos', 'futurus', 'quoque', 'fides', 'tutus', 'sum', 'iam', 'scilicet', 'probo', 'quia', 'cum', 'ille', 'qui', 'cotidie', 'probo', 'praedico', '.']"
Tertullian,Patristic,Apologet,"['eaedem', 'voces', 'sonant', 'eaedem', 'litterae', 'notant', 'idem', 'spiritus', 'pulsat', 'unum', 'tempus', 'est', 'divinationi', 'futura', 'praefanti', '.']",eaedem voces sonant eaedem litterae notant idem spiritus pulsat unum tempus est divinationi futura praefanti .,"['idem', 'voces', 'sono', 'idem', 'littera', 'noto', 'idem', 'spiritus', 'pulso', 'unus', 'tempus', 'sum', 'divinationi', 'futurus', 'praefans', '.']"
Tertullian,Patristic,Apologet,"['apud', 'homines', 'si', 'forte', 'distinguitur', 'dum', 'expungitur', 'dum', 'ex', 'futuro', 'praesens', 'dehinc', 'ex', 'praesenti', 'praeteritum', 'deputatur', '.']",apud homines si forte distinguitur dum expungitur dum ex futuro praesens dehinc ex praesenti praeteritum deputatur .,"['apud', 'homo', 'si', 'forte', 'distinguo', 'dum', 'expungo', 'dum', 'ex', 'sum', 'praesum', 'dehinc', 'ex', 'praesum', 'praetereo', 'deputo', '.']"
